OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH_DATE,inclination,eccentricity,mean_motion,cluster,cluster_mean_motion,orbit_type
FENGYUN 1C DEB,30134,PRC,1999-05-10,1.7227167662054912,0.0019927,14.130870640000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30135,PRC,1999-05-10,1.725788545689001,0.0018515,15.324215159999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30136,PRC,1999-05-10,1.720247125313919,0.0129909,13.951511660000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30137,PRC,1999-05-10,1.7289388649888509,0.0024692,15.922291060000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30138,PRC,1999-05-10,1.7238948634505873,0.0021164,14.194408010000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30139,PRC,1999-05-10,1.7170444461365095,0.0130546,14.03119878,0,14.787722438177877,LEO
FENGYUN 1C DEB,30140,PRC,1999-05-10,1.7250136195011154,0.0040548,14.19827957,0,14.787722438177877,LEO
FENGYUN 1C DEB,30141,PRC,1999-05-10,1.7280679456921055,0.0019922,14.48665783,0,14.787722438177877,LEO
FENGYUN 1C DEB,30142,PRC,1999-05-10,1.7302286633060746,0.0102501,14.096099839999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30143,PRC,1999-05-10,1.7233276314436892,0.0102555,14.020615960000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30144,PRC,1999-05-10,1.7279265740226941,0.0125445,13.91603888,0,14.787722438177877,LEO
FENGYUN 1C DEB,30145,PRC,1999-05-10,1.732572640491503,0.0093646,14.12367329,0,14.787722438177877,LEO
FENGYUN 1C DEB,30146,PRC,1999-05-10,1.710689702329998,0.0179863,13.86346671,0,14.787722438177877,LEO
FENGYUN 1C DEB,30147,PRC,1999-05-10,1.7279876605465139,0.0037659,15.570496439999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30148,PRC,1999-05-10,1.7372291789358238,0.0135985,13.88206533,0,14.787722438177877,LEO
FENGYUN 1C DEB,30149,PRC,1999-05-10,1.727670010622651,0.0018993,15.85927398,0,14.787722438177877,LEO
FENGYUN 1C DEB,30150,PRC,1999-05-10,1.7275635455382794,0.0146385,13.86361753,0,14.787722438177877,LEO
FENGYUN 1C DEB,30151,PRC,1999-05-10,1.7290470754024745,0.0163541,13.84193503,0,14.787722438177877,LEO
FENGYUN 1C DEB,30152,PRC,1999-05-10,1.7293874146066135,0.0168722,13.956833649999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30153,PRC,1999-05-10,1.7532600281153918,0.0200325,13.785130360000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30154,PRC,1999-05-10,1.7184284922333408,0.0184052,13.85440154,0,14.787722438177877,LEO
FENGYUN 1C DEB,30155,PRC,1999-05-10,1.7410619219732033,0.0241039,13.72934331,0,14.787722438177877,LEO
FENGYUN 1C DEB,30156,PRC,1999-05-10,1.7262231326727475,0.0198774,13.8020687,0,14.787722438177877,LEO
FENGYUN 1C DEB,30157,PRC,1999-05-10,1.7229244603864784,0.0038806,14.42741449,0,14.787722438177877,LEO
FENGYUN 1C DEB,30158,PRC,1999-05-10,1.7245999764683928,0.0022894,15.698612639999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30159,PRC,1999-05-10,1.741222492264387,0.0135364,14.884245739999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30160,PRC,1999-05-10,1.7256052861175417,0.0346477,13.42672004,0,14.787722438177877,LEO
FENGYUN 1C DEB,30161,PRC,1999-05-10,1.7539127812556377,0.0327289,13.49179863,0,14.787722438177877,LEO
FENGYUN 1C DEB,30162,PRC,1999-05-10,1.7365607178323101,0.0316116,13.527125290000003,0,14.787722438177877,LEO
FENGYUN 1C DEB,30163,PRC,1999-05-10,1.7225596865728117,0.0376142,13.384494560000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30164,PRC,1999-05-10,1.737796410942722,0.0047761,15.268546830000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30165,PRC,1999-05-10,1.7324068342125636,0.0119593,15.22151506,0,14.787722438177877,LEO
FENGYUN 1C DEB,30166,PRC,1999-05-10,1.6994707258981785,0.003006,15.66746635,0,14.787722438177877,LEO
FENGYUN 1C DEB,30167,PRC,1999-05-10,1.7274553351246555,0.0145925,14.479389600000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30168,PRC,1999-05-10,1.699922766174445,0.0105297,14.50306088,0,14.787722438177877,LEO
FENGYUN 1C DEB,30169,PRC,1999-05-10,1.7165068847268952,0.0225444,14.539752219999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30170,PRC,1999-05-10,1.7250310727936355,0.0074162,14.00098836,0,14.787722438177877,LEO
FENGYUN 1C DEB,30171,PRC,1999-05-10,1.7176884726304955,0.0184512,13.9674429,0,14.787722438177877,LEO
FENGYUN 1C DEB,30172,PRC,1999-05-10,1.7317139384995217,0.0070127,14.11563932,0,14.787722438177877,LEO
FENGYUN 1C DEB,30173,PRC,1999-05-10,1.727612414757335,0.0081051,14.106004779999997,0,14.787722438177877,LEO
FENGYUN 1C DEB,30174,PRC,1999-05-10,1.7239646766206669,0.0022524,14.71693485,0,14.787722438177877,LEO
FENGYUN 1C DEB,30175,PRC,1999-05-10,1.7348171339095677,0.0147352,13.83727022,0,14.787722438177877,LEO
FENGYUN 1C DEB,30176,PRC,1999-05-10,1.738356661632612,0.012777,15.39797062,0,14.787722438177877,LEO
FENGYUN 1C DEB,30177,PRC,1999-05-10,1.7210360141358203,0.0456212,13.62017848,0,14.787722438177877,LEO
FENGYUN 1C DEB,30178,PRC,1999-05-10,1.7849744059533807,0.0286984,13.58256718,0,14.787722438177877,LEO
FENGYUN 1C DEB,30179,PRC,1999-05-10,1.7357439037423767,0.0029806,15.28890071,0,14.787722438177877,LEO
FENGYUN 1C DEB,30180,PRC,1999-05-10,1.727690954573675,0.0013014,15.729274400000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30181,PRC,1999-05-10,1.7252282949991107,0.0040899,14.279644430000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30182,PRC,1999-05-10,1.7293368000583054,0.0074328,13.96391545,0,14.787722438177877,LEO
FENGYUN 1C DEB,30183,PRC,1999-05-10,1.7244428968357133,0.0026299,14.12366407,0,14.787722438177877,LEO
FENGYUN 1C DEB,30184,PRC,1999-05-10,1.6997656865417654,0.0025034,15.67259629,0,14.787722438177877,LEO
FENGYUN 1C DEB,30185,PRC,1999-05-10,1.7389483282490383,0.0016916,16.13023628,0,14.787722438177877,LEO
FENGYUN 1C DEB,30186,PRC,1999-05-10,1.7246593176629608,0.0020497,16.02494733,0,14.787722438177877,LEO
FENGYUN 1C DEB,30187,PRC,1999-05-10,1.7239419873403912,0.0045573,15.6722439,0,14.787722438177877,LEO
FENGYUN 1C DEB,30188,PRC,1999-05-10,1.7106652677204703,0.0032318,16.19358742,0,14.787722438177877,LEO
FENGYUN 1C DEB,30189,PRC,1999-05-10,1.727942281985962,0.0022586,16.10319149,0,14.787722438177877,LEO
FENGYUN 1C DEB,30190,PRC,1999-05-10,1.7262667659040474,0.0011195,16.05499708,0,14.787722438177877,LEO
FENGYUN 1C DEB,30191,PRC,1999-05-10,1.7242160040329542,0.010087,14.755924589999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30192,PRC,1999-05-10,1.7269544256293332,0.001738,15.86919144,0,14.787722438177877,LEO
FENGYUN 1C DEB,30193,PRC,1999-05-10,1.723650517355308,0.0109548,14.47988155,0,14.787722438177877,LEO
FENGYUN 1C DEB,30194,PRC,1999-05-10,1.7661108873978262,0.0013057,15.7160859,0,14.787722438177877,LEO
FENGYUN 1C DEB,30195,PRC,1999-05-10,1.7803824446913836,0.001424,15.86591422,0,14.787722438177877,LEO
FENGYUN 1C DEB,30196,PRC,1999-05-10,1.7216137181182305,0.0086587,14.25793456,0,14.787722438177877,LEO
FENGYUN 1C DEB,30197,PRC,1999-05-10,1.7266524836687382,0.005799,14.36351954,0,14.787722438177877,LEO
FENGYUN 1C DEB,30198,PRC,1999-05-10,1.718079426382942,0.0110497,14.483142349999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30199,PRC,1999-05-10,1.7173760586943883,0.0077998,14.376593219999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30200,PRC,1999-05-10,1.7300070064910713,0.0147972,14.22145248,0,14.787722438177877,LEO
FENGYUN 1C DEB,30201,PRC,1999-05-10,1.7346565636183842,0.0028566,14.225996110000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30202,PRC,1999-05-10,1.7216137181182305,0.0041618,14.49510566,0,14.787722438177877,LEO
FENGYUN 1C DEB,30203,PRC,1999-05-10,1.7283367263969127,0.0016033,15.558726179999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30204,PRC,1999-05-10,1.741184095020843,0.0020042,15.949021580000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30205,PRC,1999-05-10,1.727661283976391,0.012205,13.87922523,0,14.787722438177877,LEO
FENGYUN 1C DEB,30206,PRC,1999-05-10,1.7144229616000142,0.0147004,14.4860569,0,14.787722438177877,LEO
FENGYUN 1C DEB,30207,PRC,1999-05-10,1.7202488706431711,0.0261273,13.79038859,0,14.787722438177877,LEO
FENGYUN 1C DEB,30208,PRC,1999-05-10,1.720210473399627,0.0032748,14.23180546,0,14.787722438177877,LEO
FENGYUN 1C DEB,30209,PRC,1999-05-10,1.7228110139850987,0.0038925,14.126611139999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30210,PRC,1999-05-10,1.7314521391117226,0.0057549,14.07950919,0,14.787722438177877,LEO
FENGYUN 1C DEB,30211,PRC,1999-05-10,1.7400723202873227,0.0063278,15.38383287,0,14.787722438177877,LEO
FENGYUN 1C DEB,30212,PRC,1999-05-10,1.7361575467750994,0.0097009,13.96893391,0,14.787722438177877,LEO
FENGYUN 1C DEB,30213,PRC,1999-05-10,1.7301379061849709,0.0072342,14.10770164,0,14.787722438177877,LEO
FENGYUN 1C DEB,30214,PRC,1999-05-10,1.7231862597742775,0.0021127,14.29590829,0,14.787722438177877,LEO
FENGYUN 1C DEB,30215,PRC,1999-05-10,1.7370459193643646,0.0040617,15.27911956,0,14.787722438177877,LEO
FENGYUN 1C DEB,30216,PRC,1999-05-10,1.7278637421696224,0.0014352,15.93184818,0,14.787722438177877,LEO
FENGYUN 1C DEB,30217,PRC,1999-05-10,1.7177373418495512,0.0141485,14.24586423,0,14.787722438177877,LEO
FENGYUN 1C DEB,30218,PRC,1999-05-10,1.7277031718784388,0.007195,14.26968482,0,14.787722438177877,LEO
FENGYUN 1C DEB,30219,PRC,1999-05-10,1.72794926330297,0.0089881,15.13798181,0,14.787722438177877,LEO
FENGYUN 1C DEB,30220,PRC,1999-05-10,1.7256803352753773,0.0025804,15.68738709,0,14.787722438177877,LEO
FENGYUN 1C DEB,30221,PRC,1999-05-10,1.7272249516633924,0.0145948,14.45449715,0,14.787722438177877,LEO
FENGYUN 1C DEB,30222,PRC,1999-05-10,1.7253941012780503,0.0037095,14.04026683,0,14.787722438177877,LEO
FENGYUN 1C DEB,30223,PRC,1999-05-10,1.694117801082312,0.004587,15.53722698,0,14.787722438177877,LEO
FENGYUN 1C DEB,30224,PRC,1999-05-10,1.7365886431003419,0.0110733,13.89739158,0,14.787722438177877,LEO
FENGYUN 1C DEB,30225,PRC,1999-05-10,1.722193167429893,0.0100446,14.150776690000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30226,PRC,1999-05-10,1.7262894551843233,0.0022866,16.00504345,0,14.787722438177877,LEO
FENGYUN 1C DEB,30227,PRC,1999-05-10,1.7284082848962445,0.0028686,15.60422253,0,14.787722438177877,LEO
FENGYUN 1C DEB,30228,PRC,1999-05-10,1.7264988946945627,0.0003827,15.94769238,0,14.787722438177877,LEO
FENGYUN 1C DEB,30229,PRC,1999-05-10,1.729205900364406,0.0039341,14.580270960000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30230,PRC,1999-05-10,1.7269771149096091,0.0020128,15.769600999999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30231,PRC,1999-05-10,1.7247500747840643,0.0128402,14.113102950000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30232,PRC,1999-05-10,1.722722002193247,0.013811,14.624364099999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30233,PRC,1999-05-10,1.7280487470703336,0.0029399,15.61614587,0,14.787722438177877,LEO
FENGYUN 1C DEB,30234,PRC,1999-05-10,1.7215840475209467,0.006711,14.16654365,0,14.787722438177877,LEO
FENGYUN 1C DEB,30235,PRC,1999-05-10,1.7236836786110958,0.0154324,14.085462770000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30236,PRC,1999-05-10,1.7557279236777117,0.0466873,14.657301769999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30237,PRC,1999-05-10,1.7248251239419001,0.0013924,14.38595187,0,14.787722438177877,LEO
FENGYUN 1C DEB,30238,PRC,1999-05-10,1.7225282706462757,0.0034333,15.10675261,0,14.787722438177877,LEO
FENGYUN 1C DEB,30239,PRC,1999-05-10,1.7367561947085333,0.14013,11.36764397,0,14.787722438177877,LEO
FENGYUN 1C DEB,30240,PRC,1999-05-10,1.7462769657781625,0.1038462,12.9075516,0,14.787722438177877,LEO
FENGYUN 1C DEB,30241,PRC,1999-05-10,1.7302286633060746,0.0146755,14.09348987,0,14.787722438177877,LEO
FENGYUN 1C DEB,30242,PRC,1999-05-10,1.7225963384871035,0.0010865,14.17277777,0,14.787722438177877,LEO
FENGYUN 1C DEB,30243,PRC,1999-05-10,1.7226260090843875,0.0013596,14.12806701,0,14.787722438177877,LEO
FENGYUN 1C DEB,30244,PRC,1999-05-10,1.7305724931687174,0.0008653,14.14787469,0,14.787722438177877,LEO
FENGYUN 1C DEB,30245,PRC,1999-05-10,1.725783309701245,0.0193374,13.78635991,0,14.787722438177877,LEO
FENGYUN 1C DEB,30246,PRC,1999-05-10,1.7219558026516213,0.0370506,13.36930404,0,14.787722438177877,LEO
FENGYUN 1C DEB,30247,PRC,1999-05-10,1.7152642102994753,0.0206417,14.54658996,0,14.787722438177877,LEO
FENGYUN 1C DEB,30248,PRC,1999-05-10,1.7296963378842163,0.0033223,14.539061769999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30249,PRC,1999-05-10,1.7271848090905966,0.0029074,14.52790612,0,14.787722438177877,LEO
FENGYUN 1C DEB,30250,PRC,1999-05-10,1.7234393325158166,0.0070917,14.01421763,0,14.787722438177877,LEO
FENGYUN 1C DEB,30251,PRC,1999-05-10,1.728923157025583,0.0051325,14.289160860000003,0,14.787722438177877,LEO
FENGYUN 1C DEB,30252,PRC,1999-05-10,1.7235423069416844,0.0066278,14.09455376,0,14.787722438177877,LEO
FENGYUN 1C DEB,30253,PRC,1999-05-10,1.7235684868804644,0.0223912,13.724748459999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30254,PRC,1999-05-10,1.7322846611649239,0.0025645,15.58769899,0,14.787722438177877,LEO
FENGYUN 1C DEB,30255,PRC,1999-05-10,1.7271533931640606,0.0023207,15.731974389999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30256,PRC,1999-05-10,1.7270416920919331,0.0011442,16.131298830000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30257,PRC,1999-05-10,1.7234498044913285,0.0059859,14.096383470000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30258,PRC,1999-05-10,1.7006872203868186,0.0030166,15.778711600000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30259,PRC,1999-05-10,1.7240240178152348,0.024401,14.5086565,0,14.787722438177877,LEO
FENGYUN 1C DEB,30260,PRC,1999-05-10,1.7238966087798393,0.0017875,15.39012831,0,14.787722438177877,LEO
FENGYUN 1C DEB,30261,PRC,1999-05-10,1.7239192980601152,0.0052544,15.527732939999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30262,PRC,1999-05-10,1.7275303842824914,0.0019247,15.936893,0,14.787722438177877,LEO
FENGYUN 1C DEB,30263,PRC,1999-05-10,1.726422100207475,0.0143427,14.00713089,0,14.787722438177877,LEO
FENGYUN 1C DEB,30264,PRC,1999-05-10,1.7275321296117434,0.0107822,14.070149799999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30265,PRC,1999-05-10,1.7219767466026454,0.0029419,14.55068034,0,14.787722438177877,LEO
FENGYUN 1C DEB,30266,PRC,1999-05-10,1.7287922573316832,0.008321,14.14253329,0,14.787722438177877,LEO
FENGYUN 1C DEB,30267,PRC,1999-05-10,1.7253975919365543,0.006006,14.22600149,0,14.787722438177877,LEO
FENGYUN 1C DEB,30268,PRC,1999-05-10,1.7272301876511482,0.0035311,15.477118609999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30269,PRC,1999-05-10,1.7237465104641678,0.0023959,15.353960390000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30270,PRC,1999-05-10,1.7228110139850987,0.0008113,14.11200332,0,14.787722438177877,LEO
FENGYUN 1C DEB,30271,PRC,1999-05-10,1.718648403719092,0.0030635,15.64800163,0,14.787722438177877,LEO
FENGYUN 1C DEB,30272,PRC,1999-05-10,1.7262894551843233,0.0051064,14.1393995,0,14.787722438177877,LEO
FENGYUN 1C DEB,30273,PRC,1999-05-10,1.725231785657615,0.0060517,14.02388265,0,14.787722438177877,LEO
FENGYUN 1C DEB,30274,PRC,1999-05-10,1.7330456247187935,0.0004906,14.48578905,0,14.787722438177877,LEO
FENGYUN 1C DEB,30275,PRC,1999-05-10,1.721477582436575,0.0041393,14.430425179999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30276,PRC,1999-05-10,1.7255756155202577,0.0026206,14.260792819999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30277,PRC,1999-05-10,1.727584489489303,0.0125545,14.12847293,0,14.787722438177877,LEO
FENGYUN 1C DEB,30278,PRC,1999-05-10,1.7330264260970216,0.0014699,15.636391299999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30279,PRC,1999-05-10,1.7302391352815867,0.022161,14.22503735,0,14.787722438177877,LEO
FENGYUN 1C DEB,30280,PRC,1999-05-10,1.7237918890247197,0.0079416,13.98218493,0,14.787722438177877,LEO
FENGYUN 1C DEB,30281,PRC,1999-05-10,1.7234759844301086,0.0028409,14.10343498,0,14.787722438177877,LEO
FENGYUN 1C DEB,30282,PRC,1999-05-10,1.7191999277627223,0.0210008,14.128007699999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30283,PRC,1999-05-10,1.7254359891800983,0.0183231,14.01899166,0,14.787722438177877,LEO
FENGYUN 1C DEB,30284,PRC,1999-05-10,1.7231565891769938,0.003846,14.27563942,0,14.787722438177877,LEO
FENGYUN 1C DEB,30285,PRC,1999-05-10,1.7365240659180183,0.0052975,15.283088970000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30286,PRC,1999-05-10,1.7224881280734796,0.006517,14.12662371,0,14.787722438177877,LEO
FENGYUN 1C DEB,30287,PRC,1999-05-10,1.721817921640714,0.0413902,13.68137231,0,14.787722438177877,LEO
FENGYUN 1C DEB,30288,PRC,1999-05-10,1.7348904377381513,0.0020279,14.31186689,0,14.787722438177877,LEO
FENGYUN 1C DEB,30289,PRC,1999-05-10,1.7266228130714545,0.0037007,14.243319250000003,0,14.787722438177877,LEO
FENGYUN 1C DEB,30290,PRC,1999-05-10,1.7912069767122525,0.0021722,14.663986560000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30291,PRC,1999-05-10,1.6971250033834981,0.0119056,14.51558094,0,14.787722438177877,LEO
FENGYUN 1C DEB,30292,PRC,1999-05-10,1.719594372173673,0.0007996,15.936582680000003,0,14.787722438177877,LEO
FENGYUN 1C DEB,30293,PRC,1999-05-10,1.7324138155295716,0.0078711,14.479098779999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30294,PRC,1999-05-10,1.7164667421540993,0.0197835,14.34597925,0,14.787722438177877,LEO
FENGYUN 1C DEB,30295,PRC,1999-05-10,1.7195140870280814,0.0094598,14.24912121,0,14.787722438177877,LEO
FENGYUN 1C DEB,30296,PRC,1999-05-10,1.699934983479209,0.0157949,15.15990567,0,14.787722438177877,LEO
FENGYUN 1C DEB,30297,PRC,1999-05-10,1.7243259597758298,0.0396453,14.178062959999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30298,PRC,1999-05-10,1.727951008632222,0.0049746,14.18668634,0,14.787722438177877,LEO
FENGYUN 1C DEB,30299,PRC,1999-05-10,1.7296527046529164,0.0103811,14.06940424,0,14.787722438177877,LEO
FENGYUN 1C DEB,30300,PRC,1999-05-10,1.7286840469180598,0.007704,14.252129179999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30301,PRC,1999-05-10,1.7215892835087026,0.007307,14.47977315,0,14.787722438177877,LEO
FENGYUN 1C DEB,30302,PRC,1999-05-10,1.7200638657424598,0.0110662,14.11348923,0,14.787722438177877,LEO
FENGYUN 1C DEB,30303,PRC,1999-05-10,1.728300074482621,0.0077475,14.24088661,0,14.787722438177877,LEO
FENGYUN 1C DEB,30304,PRC,1999-05-10,1.728575836504436,0.0074772,14.14624896,0,14.787722438177877,LEO
FENGYUN 1C DEB,30305,PRC,1999-05-10,1.7203064665084868,0.0266178,13.601556719999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30306,PRC,1999-05-10,1.720871953186133,0.0113567,14.273461,0,14.787722438177877,LEO
FENGYUN 1C DEB,30307,PRC,1999-05-10,1.7279876605465139,0.0062204,15.45437731,0,14.787722438177877,LEO
FENGYUN 1C DEB,30308,PRC,1999-05-10,1.750432594727161,0.0045031,15.238370980000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30309,PRC,1999-05-10,1.7321083829104726,0.0094263,13.934056459999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30310,PRC,1999-05-10,1.7222245833564285,0.0241152,14.08004826,0,14.787722438177877,LEO
FENGYUN 1C DEB,30311,PRC,1999-05-10,1.7302810231836343,0.0166052,13.777713980000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30312,PRC,1999-05-10,1.7256646273121095,0.0012442,14.43247032,0,14.787722438177877,LEO
FENGYUN 1C DEB,30313,PRC,1999-05-10,1.725774583054985,0.005717,14.24119507,0,14.787722438177877,LEO
FENGYUN 1C DEB,30314,PRC,1999-05-10,1.7170845887093051,0.0144267,14.00594348,0,14.787722438177877,LEO
FENGYUN 1C DEB,30315,PRC,1999-05-10,1.7210115795262926,0.0034668,14.18875784,0,14.787722438177877,LEO
FENGYUN 1C DEB,30316,PRC,1999-05-10,1.721739381824374,0.0038282,14.52679892,0,14.787722438177877,LEO
FENGYUN 1C DEB,30317,PRC,1999-05-10,1.7241235015825984,0.0024257,14.068603719999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30318,PRC,1999-05-10,1.7268741404837415,0.0017283,15.83988723,0,14.787722438177877,LEO
FENGYUN 1C DEB,30319,PRC,1999-05-10,1.7146446184150173,0.0006399,15.622329610000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30320,PRC,1999-05-10,1.7314678470749905,0.0084766,13.98475478,0,14.787722438177877,LEO
FENGYUN 1C DEB,30321,PRC,1999-05-10,1.72183188427473,0.0060465,14.164063659999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30322,PRC,1999-05-10,1.7175924795216355,0.0125483,14.054497859999998,0,14.787722438177877,LEO
BEIDOU 1D,30323,PRC,2007-02-02,0.16031547311268715,0.0052569,0.9915258399999999,1,0.9983499662585034,GEO
CZ-3A R/B,30324,PRC,2007-02-02,0.4296407206464361,0.5780246,4.35882763,-1,5.894403762666666,MEO
FENGYUN 1C DEB,30325,PRC,1999-05-10,1.7234096619185328,0.0015653,14.090518179999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30326,PRC,1999-05-10,1.7220133985169375,0.0141704,13.85414259,0,14.787722438177877,LEO
FENGYUN 1C DEB,30327,PRC,1999-05-10,1.7182260340401097,0.0121168,14.166475019999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30328,PRC,1999-05-10,1.7224933640612357,0.0006416,14.12394293,0,14.787722438177877,LEO
FENGYUN 1C DEB,30329,PRC,1999-05-10,1.7323143317622078,0.0141981,13.86600314,0,14.787722438177877,LEO
FENGYUN 1C DEB,30330,PRC,1999-05-10,1.7257780737134891,0.0190495,13.81454445,0,14.787722438177877,LEO
FENGYUN 1C DEB,30331,PRC,1999-05-10,1.7273977392593398,0.0095775,13.97641584,0,14.787722438177877,LEO
FENGYUN 1C DEB,30332,PRC,1999-05-10,1.7400217057390146,0.0178593,13.76560492,0,14.787722438177877,LEO
FENGYUN 1C DEB,30333,PRC,1999-05-10,1.7254115545705704,0.0017624,16.09121564,0,14.787722438177877,LEO
FENGYUN 1C DEB,30334,PRC,1999-05-10,1.728226770654037,0.0145409,13.91705609,0,14.787722438177877,LEO
FENGYUN 1C DEB,30335,PRC,1999-05-10,1.7259613332849484,0.013515,14.01227739,0,14.787722438177877,LEO
FENGYUN 1C DEB,30336,PRC,1999-05-10,1.7211128086229082,0.0043045,14.190850089999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30337,PRC,1999-05-10,1.7246331377241808,0.0035445,15.962073560000002,0,14.787722438177877,LEO
FENGYUN 1C DEB,30338,PRC,1999-05-10,1.7186728383286203,0.0278849,14.45546245,0,14.787722438177877,LEO
FENGYUN 1C DEB,30339,PRC,1999-05-10,1.7274239191981198,0.0022524,14.356860320000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30340,PRC,1999-05-10,1.7282075720322652,0.0146672,14.04525608,0,14.787722438177877,LEO
FENGYUN 1C DEB,30341,PRC,1999-05-10,1.7317715343648377,0.0053267,14.31949029,0,14.787722438177877,LEO
FENGYUN 1C DEB,30342,PRC,1999-05-10,1.7487186814017024,0.0169371,13.79803825,0,14.787722438177877,LEO
FENGYUN 1C DEB,30343,PRC,1999-05-10,1.7271080146035087,0.0025626,15.98762726,0,14.787722438177877,LEO
FENGYUN 1C DEB,30344,PRC,1999-05-10,1.7248547945391839,0.0008861,14.4875925,0,14.787722438177877,LEO
FENGYUN 1C DEB,30345,PRC,1999-05-10,1.7266489930102342,0.0017295,14.397365729999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30346,PRC,1999-05-10,1.7245528525785891,0.0057058,14.319739589999998,0,14.787722438177877,LEO
FENGYUN 1C DEB,30347,PRC,1999-05-10,1.717140439245369,0.0150113,13.92691204,0,14.787722438177877,LEO
FENGYUN 1C DEB,30348,PRC,1999-05-10,1.725518019654942,0.0018658,14.333784719999999,0,14.787722438177877,LEO
FENGYUN 1C DEB,30349,PRC,1999-05-10,1.7204024596173464,0.0089244,14.10104601,0,14.787722438177877,LEO
FENGYUN 1C DEB,30350,PRC,1999-05-10,1.7121505429139174,0.021872,13.8251884,0,14.787722438177877,LEO
FENGYUN 1C DEB,30351,PRC,1999-05-10,1.7283943222622287,0.0031798,15.33210134,0,14.787722438177877,LEO
FENGYUN 1C DEB,30352,PRC,1999-05-10,1.7239716579376752,0.0027361,14.07477009,0,14.787722438177877,LEO
FENGYUN 1C DEB,30353,PRC,1999-05-10,1.7264692240972788,0.0026957,16.01154381,0,14.787722438177877,LEO
FENGYUN 1C DEB,30354,PRC,1999-05-10,1.7256785899461253,0.0023216,15.9444145,0,14.787722438177877,LEO
FENGYUN 1C DEB,30355,PRC,1999-05-10,1.7207201095412095,0.0052431,14.183845680000001,0,14.787722438177877,LEO
FENGYUN 1C DEB,30356,PRC,1999-05-10,1.7222263286856805,0.0051461,14.12675598,0,14.787722438177877,LEO
